Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code ,Previous Purchases,Payment Mode,Frequency of Purchases
1019,40,Female,Trench Coat,Outwear,3353,Bangalore,M,Red,Autumn,4.2,Yes,Express,Yes,No,36,Credit Card,Fortnightly
1020,65,Female,Watch,Accessories,3285,Patna,M,White,Spring,4.4,No,Standard,Yes,Yes,30,UPI,Fortnightly
1021,43,Female,Skirt,Clothing,3209,Bangalore,S,Blue,Autumn,3,Yes,Standard,Yes,No,1,Cash,Fortnightly
1022,19,Female,Trench Coat,Outwear,676,Lucknow,XXL,Blue,Spring,1.2,No,Express,Yes,No,41,Netbanking,Weekly
1023,30,Female,Dress,Clothing,2232,Mumbai,XL,Pink,Autumn,3.4,No,Express,Yes,No,8,Netbanking,Quarterly
1024,38,Male,Formal Shoes,Footwear,4570,Bangalore,XL,Maroon,Autumn,4.7,Yes,Express,Yes,No,1,Netbanking,Monthly
1025,28,Male,Wallet,Accessories,1680,Chandigarh,M,Blue,Winter,4.8,No,Free Shipping,Yes,Yes,22,Netbanking,Fortnightly
1026,21,Female,Trench Coat,Outwear,107,Kolkata,M,Beige,Summer,1.3,Yes,Standard,No,Yes,14,Netbanking,Weekly
1027,45,Female,Sunglasses,Accessories,4493,Ranchi,L,Grey,Summer,1.8,No,Standard,No,No,16,Cash,Weekly
1028,25,Female,Handbag,Accessories,2428,Coimbatore,S,Blue,Autumn,2.1,Yes,Express,No,Yes,43,Credit Card,Fortnightly
1029,50,Male,Windcheater,Outwear,1181,Chandigarh,XL,Beige,Winter,4.7,Yes,Standard,Yes,Yes,31,UPI,Fortnightly
1030,49,Female,Boots,Footwear,1425,Ranchi,XXL,Yellow,Autumn,4.1,No,Express,No,Yes,34,UPI,Fortnightly
1031,42,Male,Loafers,Footwear,2792,Ahmedabad,XXL,Pink,Summer,3,No,Next Day,Yes,No,30,Cash,Quarterly
1032,41,Male,Denim Jacket,Outwear,146,Nagpur,S,Grey,Winter,1.3,Yes,Express,Yes,No,20,UPI,Fortnightly
1033,58,Female,Sweater,Outwear,141,Surat,XXL,Pink,Summer,3.7,No,Store Pickup,Yes,Yes,33,UPI,Fortnightly
1034,52,Female,Loafers,Footwear,3761,Bhubaneswar,S,Brown,Spring,1.9,No,Store Pickup,Yes,Yes,8,Cash,Annually
1035,60,Male,Ethnic Wear,Clothing,4462,Bhopal,XXL,Maroon,Spring,3,No,Express,No,No,47,Cash,Fortnightly
1036,44,Female,Jewelry Set,Accessories,313,Chandigarh,S,Yellow,Winter,1.9,No,Next Day,No,No,12,UPI,Fortnightly
1037,40,Male,Blazer,Outwear,540,Chandigarh,XL,Navy,Autumn,2.5,Yes,Store Pickup,No,No,45,UPI,Weekly
1038,47,Male,Watch,Accessories,4379,Surat,XXL,Red,Autumn,3.6,Yes,Free Shipping,Yes,No,1,Credit Card,Quarterly
1039,55,Female,Sweater,Outwear,3760,Ranchi,S,Red,Summer,1.7,Yes,Free Shipping,No,No,16,UPI,Monthly
1040,53,Female,Windcheater,Outwear,1626,Hyderabad,L,Navy,Spring,1.7,Yes,Express,No,No,14,UPI,Monthly
1041,41,Male,Dress,Clothing,2155,Bangalore,L,Black,Spring,3.9,No,Express,No,No,10,UPI,Quarterly
1042,37,Female,Flip Flops,Footwear,857,Ahmedabad,XXL,Blue,Autumn,2.5,Yes,Next Day,No,No,35,Credit Card,Fortnightly
1043,65,Female,Scarf,Accessories,2163,Ahmedabad,S,White,Spring,3.5,Yes,Store Pickup,Yes,Yes,30,Netbanking,Weekly
1044,49,Female,Saree,Clothing,4787,Ahmedabad,L,Red,Summer,4.4,Yes,Next Day,No,Yes,20,Credit Card,Quarterly
1045,68,Female,Dress,Clothing,1677,Pune,M,Maroon,Winter,2.5,Yes,Next Day,No,Yes,15,Netbanking,Quarterly
1046,17,Female,Handbag,Accessories,1246,Pune,L,Blue,Summer,4.1,Yes,Next Day,No,Yes,44,Netbanking,Monthly
1047,62,Male,Ethnic Wear,Clothing,3935,Mumbai,L,Yellow,Winter,1.9,No,Next Day,Yes,Yes,21,Netbanking,Quarterly
1048,65,Female,Dress,Clothing,3704,Patna,XL,Green,Spring,4.5,Yes,Next Day,No,No,47,Credit Card,Monthly
1049,39,Female,Cap,Accessories,2379,Chennai,XXL,Black,Spring,4.8,Yes,Standard,No,No,1,UPI,Fortnightly
1050,25,Female,T-Shirt,Clothing,3071,Ahmedabad,XXL,Beige,Winter,1.3,Yes,Express,Yes,No,20,Cash,Weekly
1051,37,Female,Dress,Clothing,296,Coimbatore,M,Beige,Autumn,3.2,Yes,Standard,No,No,18,Netbanking,Quarterly
1052,47,Male,Denim Jacket,Outwear,3485,Chandigarh,XL,Maroon,Spring,3.6,Yes,Standard,Yes,No,32,UPI,Annually
1053,20,Male,Watch,Accessories,1436,Patna,S,Maroon,Winter,1.8,Yes,Express,Yes,Yes,41,Cash,Annually
1054,40,Male,T-Shirt,Clothing,756,Coimbatore,M,Grey,Spring,3,Yes,Store Pickup,No,No,1,UPI,Quarterly
1055,61,Male,Trench Coat,Outwear,3755,Chennai,M,Yellow,Autumn,2.9,No,Free Shipping,No,No,8,Netbanking,Weekly
1056,25,Male,Dress,Clothing,4205,Chandigarh,XL,Beige,Winter,3.9,No,Standard,Yes,No,7,Netbanking,Weekly
1057,59,Male,Trousers,Clothing,1644,Chandigarh,M,Navy,Winter,4.8,Yes,Free Shipping,Yes,Yes,9,UPI,Quarterly
1058,62,Female,Sandals,Footwear,2698,Ranchi,S,Beige,Spring,1.9,Yes,Express,Yes,No,41,Credit Card,Weekly
1059,51,Female,Loafers,Footwear,2205,Bhopal,S,Pink,Autumn,3.9,No,Express,Yes,No,18,UPI,Fortnightly
1060,32,Female,Belt,Accessories,974,Chennai,XL,Navy,Autumn,1,Yes,Next Day,Yes,Yes,3,Credit Card,Weekly
1061,49,Female,Puffer Jacket,Outwear,941,Kolkata,XL,Maroon,Spring,1.6,Yes,Express,Yes,Yes,43,Cash,Weekly
1062,62,Male,Cap,Accessories,4509,Kolkata,M,Red,Summer,2.1,No,Store Pickup,No,No,22,UPI,Annually
1063,31,Female,Sunglasses,Accessories,518,Delhi,M,Red,Spring,4.9,Yes,Next Day,Yes,No,7,Netbanking,Fortnightly
1064,29,Male,Sunglasses,Accessories,207,Hyderabad,XXL,Black,Spring,3.7,Yes,Free Shipping,Yes,No,17,UPI,Fortnightly
1065,52,Female,Sneakers,Footwear,3871,Bangalore,M,Beige,Autumn,1.4,Yes,Express,No,Yes,40,UPI,Weekly
1066,26,Male,Saree,Clothing,3791,Bhopal,XL,Beige,Winter,1.2,Yes,Standard,Yes,No,25,Cash,Weekly
1067,23,Male,Sneakers,Footwear,3677,Hyderabad,L,Beige,Autumn,4.7,Yes,Store Pickup,Yes,Yes,18,UPI,Quarterly
1068,29,Male,Blazer,Outwear,1485,Chandigarh,L,Brown,Summer,1.6,No,Express,Yes,Yes,18,Cash,Monthly
1069,49,Male,Sweater,Outwear,2781,Mumbai,XXL,Beige,Spring,4.9,Yes,Store Pickup,No,No,8,Cash,Monthly
1070,38,Female,Loafers,Footwear,560,Mumbai,M,Maroon,Spring,1.5,No,Standard,Yes,Yes,29,Cash,Weekly
1071,43,Female,Watch,Accessories,4523,Surat,XXL,Yellow,Autumn,2.2,Yes,Express,Yes,No,4,UPI,Fortnightly
1072,19,Female,Sports Shoes,Footwear,1028,Nagpur,XXL,Black,Autumn,1.9,No,Free Shipping,Yes,Yes,38,Cash,Quarterly
1073,43,Male,Jacket,Clothing,3397,Ahmedabad,M,Black,Spring,3.1,Yes,Free Shipping,No,No,10,Cash,Weekly
1074,31,Male,Handbag,Accessories,1041,Mumbai,XXL,Yellow,Autumn,4.8,No,Free Shipping,No,No,39,Cash,Annually
1075,59,Female,Trench Coat,Outwear,3067,Lucknow,XL,Black,Winter,2,Yes,Express,No,No,27,Cash,Fortnightly
1076,19,Male,Skirt,Clothing,4232,Pune,S,White,Summer,4.2,No,Store Pickup,Yes,Yes,28,Netbanking,Annually
1077,26,Female,Trousers,Clothing,4249,Delhi,XXL,Red,Summer,4.2,No,Next Day,Yes,Yes,37,Cash,Fortnightly
1078,45,Male,Handbag,Accessories,1621,Coimbatore,S,Grey,Autumn,1.4,Yes,Next Day,Yes,No,5,Cash,Annually
1079,47,Female,Belt,Accessories,1654,Indore,M,Blue,Winter,1.1,No,Express,No,No,28,Netbanking,Quarterly
1080,17,Male,Scarf,Accessories,1007,Patna,S,Yellow,Winter,5,Yes,Store Pickup,No,Yes,28,Credit Card,Quarterly
1081,68,Male,Windcheater,Outwear,666,Nagpur,XXL,Blue,Winter,4.3,No,Standard,Yes,Yes,17,Netbanking,Quarterly
1082,35,Female,Hoodie,Outwear,4847,Mumbai,S,Blue,Summer,2.8,No,Next Day,Yes,No,2,Cash,Annually
1083,68,Female,Sandals,Footwear,4723,Mumbai,L,White,Summer,2.3,Yes,Standard,No,Yes,37,Credit Card,Monthly
1084,66,Female,Windcheater,Outwear,1852,Bangalore,M,Pink,Autumn,3.7,No,Next Day,No,Yes,26,Netbanking,Fortnightly
1085,47,Female,Flip Flops,Footwear,422,Kochi,XL,Navy,Spring,2,Yes,Free Shipping,No,Yes,13,Credit Card,Monthly
1086,44,Male,Ethnic Wear,Clothing,568,Jaipur,M,Grey,Winter,1.1,No,Standard,No,Yes,6,Cash,Quarterly
1087,58,Male,Kurta,Clothing,2145,Pune,XXL,Blue,Winter,2.5,No,Express,Yes,Yes,28,Cash,Monthly
1088,68,Male,Handbag,Accessories,4497,Indore,L,Green,Winter,1.6,Yes,Next Day,No,Yes,36,Netbanking,Monthly
1089,16,Male,Scarf,Accessories,525,Mumbai,L,Brown,Summer,2.7,No,Next Day,Yes,Yes,12,Netbanking,Monthly
1090,54,Female,Shirt,Clothing,769,Bangalore,M,Brown,Autumn,3.7,No,Express,No,Yes,29,Netbanking,Monthly
1091,56,Male,Sweater,Outwear,2208,Delhi,XXL,Yellow,Winter,3.9,No,Standard,No,Yes,22,Netbanking,Fortnightly
1092,57,Male,Trench Coat,Outwear,1470,Kochi,L,Beige,Winter,2.3,No,Free Shipping,Yes,No,37,Netbanking,Weekly
1093,54,Female,Handbag,Accessories,2338,Bhubaneswar,XL,Grey,Winter,3.9,No,Standard,No,No,32,Credit Card,Weekly
1094,16,Male,Trousers,Clothing,4614,Surat,S,Grey,Winter,1.6,No,Store Pickup,Yes,No,17,UPI,Fortnightly
1095,50,Female,Boots,Footwear,4383,Coimbatore,M,Navy,Summer,4.5,Yes,Free Shipping,No,No,9,Netbanking,Monthly
1096,17,Male,Jacket,Clothing,750,Lucknow,S,White,Summer,3.3,Yes,Free Shipping,Yes,Yes,45,Netbanking,Fortnightly
1097,46,Female,Flip Flops,Footwear,23,Surat,M,White,Summer,4.7,No,Store Pickup,Yes,No,21,Cash,Weekly
1098,64,Female,Belt,Accessories,4079,Hyderabad,L,Blue,Summer,2.7,Yes,Express,No,No,1,Netbanking,Quarterly
1099,64,Female,Trousers,Clothing,555,Coimbatore,M,Maroon,Spring,3.4,Yes,Store Pickup,Yes,No,29,UPI,Fortnightly
1100,44,Female,Wallet,Accessories,3409,Coimbatore,S,White,Spring,3.5,No,Next Day,No,No,39,UPI,Monthly
1101,55,Female,Sweater,Outwear,2572,Coimbatore,XL,Navy,Spring,3.8,Yes,Free Shipping,No,No,20,Cash,Fortnightly
1102,24,Male,Ethnic Wear,Clothing,499,Kochi,L,White,Autumn,4.6,Yes,Free Shipping,Yes,Yes,30,Cash,Quarterly
1103,69,Female,Saree,Clothing,1716,Bhopal,L,White,Autumn,4.9,Yes,Standard,No,No,23,Cash,Quarterly
1104,19,Male,Hoodie,Outwear,4887,Ranchi,L,Black,Spring,3.1,No,Express,Yes,No,24,Netbanking,Annually
1105,47,Female,Windcheater,Outwear,429,Surat,XL,Green,Winter,1.1,No,Free Shipping,No,No,31,Netbanking,Annually
1106,44,Female,Ethnic Wear,Clothing,2632,Ahmedabad,M,Brown,Summer,2.7,Yes,Free Shipping,No,No,24,UPI,Weekly
1107,60,Female,Blazer,Outwear,463,Pune,XL,Beige,Spring,3.4,No,Express,Yes,Yes,44,Netbanking,Weekly
1108,27,Male,Sandals,Footwear,2429,Chennai,XL,Grey,Autumn,3.8,No,Free Shipping,No,Yes,48,Credit Card,Monthly
1109,17,Male,Jacket,Clothing,667,Chennai,L,Maroon,Summer,1.4,No,Store Pickup,No,Yes,0,Cash,Fortnightly
1110,49,Female,Trench Coat,Outwear,3961,Kochi,XXL,Black,Winter,4.5,Yes,Store Pickup,No,No,50,Cash,Annually
1111,61,Female,Denim Jacket,Outwear,2175,Chennai,XL,Blue,Winter,3.9,Yes,Standard,Yes,No,14,Netbanking,Annually
1112,38,Female,Heels,Footwear,4380,Delhi,XL,Brown,Spring,4.9,Yes,Free Shipping,No,Yes,19,UPI,Fortnightly
1113,32,Female,Loafers,Footwear,2218,Delhi,S,Beige,Autumn,2,No,Free Shipping,No,No,47,UPI,Weekly
1114,24,Male,Jeans,Clothing,1282,Chandigarh,L,Brown,Autumn,3.7,Yes,Next Day,No,No,48,UPI,Weekly
1115,47,Male,Sunglasses,Accessories,271,Kolkata,XXL,Brown,Autumn,3.7,Yes,Next Day,No,Yes,41,Cash,Fortnightly
1116,68,Male,Denim Jacket,Outwear,2108,Surat,M,Red,Autumn,3.4,Yes,Free Shipping,Yes,No,39,UPI,Annually
1117,16,Male,Boots,Footwear,870,Coimbatore,S,Maroon,Autumn,2.8,No,Store Pickup,Yes,No,22,UPI,Annually
1118,58,Female,Belt,Accessories,2163,Jaipur,XL,Red,Winter,4.3,No,Standard,No,Yes,28,Cash,Fortnightly
1119,57,Male,Watch,Accessories,1224,Patna,XL,Brown,Spring,4.5,No,Store Pickup,No,Yes,48,Cash,Annually
1120,53,Male,Scarf,Accessories,3946,Pune,L,Pink,Winter,2,Yes,Standard,Yes,No,45,Credit Card,Weekly
1121,29,Male,Sunglasses,Accessories,4872,Chandigarh,M,Brown,Winter,2,Yes,Express,Yes,No,1,Netbanking,Weekly
1122,49,Male,Formal Shoes,Footwear,4755,Patna,M,Black,Winter,1.5,Yes,Standard,Yes,Yes,11,Cash,Fortnightly
1123,40,Female,Skirt,Clothing,3575,Indore,S,Red,Summer,3,No,Next Day,Yes,Yes,35,Cash,Annually
1124,40,Male,Loafers,Footwear,2385,Delhi,M,Brown,Spring,4.7,Yes,Standard,Yes,No,17,Netbanking,Monthly
1125,36,Female,Flip Flops,Footwear,3367,Ranchi,L,Beige,Summer,1.1,Yes,Standard,No,No,11,Cash,Annually
1126,63,Female,Jewelry Set,Accessories,3604,Bangalore,L,Red,Summer,2.7,No,Next Day,No,Yes,4,Cash,Quarterly
1127,21,Male,Belt,Accessories,1861,Lucknow,S,Pink,Spring,1.4,No,Store Pickup,No,Yes,33,Cash,Annually
1128,42,Male,Heels,Footwear,2430,Patna,M,Grey,Autumn,1.6,No,Standard,Yes,No,35,Cash,Quarterly
1129,55,Male,Puffer Jacket,Outwear,3002,Mumbai,L,Navy,Autumn,1.7,No,Standard,No,No,1,UPI,Weekly
1130,24,Female,Jeans,Clothing,2956,Chandigarh,XXL,Navy,Winter,2.5,No,Standard,Yes,No,8,Cash,Quarterly
1131,48,Female,Jewelry Set,Accessories,984,Chandigarh,XL,Pink,Spring,3.8,Yes,Next Day,No,No,38,UPI,Fortnightly
1132,59,Male,Skirt,Clothing,2316,Bangalore,XXL,Maroon,Autumn,4.8,No,Free Shipping,Yes,Yes,9,Netbanking,Annually
1133,19,Female,Trousers,Clothing,3021,Jaipur,M,Blue,Spring,3.7,No,Next Day,Yes,No,27,UPI,Fortnightly
1134,70,Female,Formal Shoes,Footwear,4090,Mumbai,XXL,Red,Summer,1.3,No,Express,No,No,17,Cash,Quarterly
1135,68,Male,Flip Flops,Footwear,2301,Kochi,M,Brown,Winter,4.7,No,Free Shipping,Yes,Yes,5,Netbanking,Monthly
1136,60,Female,Formal Shoes,Footwear,3727,Ahmedabad,S,Black,Autumn,1.3,No,Standard,No,Yes,3,Credit Card,Monthly
1137,23,Female,Jeans,Clothing,28,Bhubaneswar,M,Pink,Summer,4.9,Yes,Free Shipping,Yes,No,5,Cash,Annually
1138,19,Male,Sports Shoes,Footwear,1655,Delhi,S,Pink,Summer,4.2,No,Standard,Yes,No,16,Cash,Monthly
1139,60,Female,Jewelry Set,Accessories,1879,Hyderabad,XXL,Brown,Autumn,2.7,Yes,Next Day,No,Yes,38,Credit Card,Annually
1140,23,Female,Puffer Jacket,Outwear,741,Bhubaneswar,XXL,Black,Autumn,1.8,No,Store Pickup,Yes,Yes,49,Cash,Fortnightly
1141,18,Male,Jewelry Set,Accessories,2901,Patna,XXL,Grey,Winter,3.7,Yes,Next Day,No,Yes,50,Credit Card,Quarterly
1142,37,Male,Watch,Accessories,3466,Coimbatore,S,Grey,Spring,4.9,No,Standard,No,No,12,UPI,Annually
1143,51,Female,Watch,Accessories,1468,Surat,M,Grey,Spring,2.6,Yes,Store Pickup,Yes,No,21,Cash,Quarterly
1144,61,Male,Blazer,Outwear,3243,Nagpur,XL,Navy,Spring,2.4,No,Next Day,Yes,Yes,36,UPI,Fortnightly
1145,37,Female,Skirt,Clothing,897,Delhi,XL,Beige,Spring,3.9,Yes,Express,Yes,Yes,6,Netbanking,Monthly
1146,54,Male,Hoodie,Outwear,1185,Surat,L,Maroon,Autumn,3.7,Yes,Express,Yes,Yes,25,Credit Card,Weekly
1147,60,Male,Belt,Accessories,1471,Mumbai,S,Beige,Winter,1.7,No,Store Pickup,No,Yes,0,UPI,Quarterly
1148,36,Male,Jeans,Clothing,2782,Kolkata,M,Yellow,Spring,2.8,No,Standard,No,No,2,Netbanking,Fortnightly
1149,28,Male,Sweater,Outwear,3818,Bhubaneswar,XXL,Red,Spring,3.8,No,Standard,Yes,Yes,3,Cash,Quarterly
1150,35,Male,Watch,Accessories,1685,Ranchi,S,Red,Spring,2.4,Yes,Express,No,Yes,32,Credit Card,Fortnightly
1151,35,Male,Skirt,Clothing,1833,Surat,XXL,Navy,Winter,4.8,No,Free Shipping,Yes,No,43,Credit Card,Weekly
1152,40,Male,Dress,Clothing,292,Delhi,XL,Pink,Summer,3.6,No,Store Pickup,No,Yes,4,Netbanking,Quarterly
1153,18,Male,Blazer,Outwear,3943,Coimbatore,L,Maroon,Winter,3.9,Yes,Express,No,No,37,Credit Card,Weekly
1154,41,Female,T-Shirt,Clothing,3775,Indore,M,Yellow,Spring,1,Yes,Free Shipping,Yes,Yes,31,UPI,Quarterly
1155,24,Female,Belt,Accessories,1524,Lucknow,S,Pink,Spring,1.7,Yes,Express,Yes,Yes,50,UPI,Annually
1156,20,Male,Wallet,Accessories,281,Ranchi,S,Beige,Autumn,4.4,Yes,Free Shipping,Yes,Yes,40,Netbanking,Monthly
1157,16,Male,Watch,Accessories,975,Bangalore,XL,Grey,Autumn,1.9,Yes,Store Pickup,Yes,No,43,Credit Card,Quarterly
1158,36,Male,Scarf,Accessories,738,Chennai,XXL,Maroon,Autumn,2.2,No,Standard,Yes,Yes,26,UPI,Fortnightly
1159,39,Female,Sports Shoes,Footwear,4285,Chennai,S,Green,Autumn,4.9,Yes,Store Pickup,Yes,Yes,28,Cash,Fortnightly
1160,30,Male,Sunglasses,Accessories,1502,Kolkata,XL,Maroon,Winter,1.4,Yes,Standard,No,Yes,33,Netbanking,Fortnightly
1161,43,Male,Wallet,Accessories,938,Coimbatore,XL,White,Spring,2.3,Yes,Store Pickup,No,No,44,Netbanking,Weekly
1162,51,Male,Jacket,Clothing,432,Surat,M,Pink,Winter,1.3,No,Store Pickup,Yes,No,11,Credit Card,Annually
1163,58,Male,Handbag,Accessories,4229,Hyderabad,M,Maroon,Autumn,1.7,Yes,Express,Yes,No,34,UPI,Weekly
1164,19,Female,Formal Shoes,Footwear,746,Jaipur,L,Pink,Spring,3.6,Yes,Store Pickup,Yes,Yes,26,Credit Card,Monthly
1165,59,Male,Sneakers,Footwear,126,Hyderabad,S,Beige,Winter,4.9,No,Express,Yes,Yes,8,Netbanking,Quarterly
1166,60,Male,Sunglasses,Accessories,2016,Nagpur,M,Red,Winter,3,No,Free Shipping,Yes,No,16,Netbanking,Weekly
1167,38,Male,T-Shirt,Clothing,3624,Chandigarh,XL,Yellow,Autumn,4.6,Yes,Store Pickup,Yes,Yes,49,Cash,Fortnightly
1168,42,Male,Sandals,Footwear,3867,Lucknow,XL,Navy,Summer,4.4,Yes,Store Pickup,Yes,Yes,50,Cash,Annually
1169,20,Female,Boots,Footwear,3230,Chennai,M,Navy,Summer,4.2,Yes,Standard,No,No,0,Cash,Annually
1170,39,Female,Trench Coat,Outwear,3241,Chandigarh,S,Grey,Winter,3.8,Yes,Standard,No,No,23,Cash,Annually
1171,35,Male,Belt,Accessories,3632,Bhopal,XL,White,Spring,3.4,Yes,Express,No,No,0,Credit Card,Monthly
1172,45,Male,Denim Jacket,Outwear,1080,Chennai,XL,Black,Autumn,4.5,Yes,Standard,No,Yes,16,UPI,Quarterly
1173,57,Female,Loafers,Footwear,2203,Hyderabad,S,Beige,Summer,3.1,No,Store Pickup,Yes,No,9,UPI,Annually
1174,52,Female,Ethnic Wear,Clothing,2179,Ahmedabad,M,Brown,Spring,4.2,Yes,Free Shipping,No,Yes,23,Cash,Annually
1175,31,Female,Flip Flops,Footwear,1677,Delhi,M,Blue,Summer,3.8,No,Store Pickup,No,No,1,Credit Card,Annually
1176,65,Female,Scarf,Accessories,4637,Jaipur,XL,Yellow,Autumn,2.6,No,Free Shipping,Yes,No,15,Netbanking,Annually
1177,33,Female,Puffer Jacket,Outwear,3187,Bhubaneswar,XXL,Grey,Summer,2.7,No,Express,Yes,Yes,21,Credit Card,Annually
1178,60,Male,Skirt,Clothing,4711,Surat,XXL,Green,Summer,4.3,Yes,Next Day,Yes,No,50,Credit Card,Monthly
1179,35,Female,Windcheater,Outwear,1508,Pune,M,Red,Autumn,4.5,No,Express,Yes,No,49,Cash,Annually
1180,23,Female,Heels,Footwear,451,Jaipur,XXL,Navy,Winter,2,Yes,Next Day,Yes,No,49,Credit Card,Annually
1181,44,Female,Sneakers,Footwear,1822,Chandigarh,M,Blue,Summer,1.1,Yes,Next Day,No,Yes,9,Cash,Fortnightly
1182,21,Female,Scarf,Accessories,2627,Chennai,M,Yellow,Spring,4,Yes,Next Day,No,No,17,Netbanking,Fortnightly
1183,28,Male,Trousers,Clothing,227,Coimbatore,XL,Yellow,Winter,1.9,No,Next Day,No,Yes,36,Netbanking,Quarterly
1184,28,Male,Cap,Accessories,3854,Mumbai,S,Green,Summer,3.6,Yes,Free Shipping,Yes,No,34,Cash,Fortnightly
1185,57,Male,Jewelry Set,Accessories,317,Mumbai,M,Pink,Winter,3.9,Yes,Free Shipping,Yes,No,29,UPI,Fortnightly
1186,54,Female,Hoodie,Outwear,1877,Ranchi,S,White,Autumn,3.1,Yes,Next Day,Yes,Yes,12,Cash,Weekly
1187,38,Female,Trench Coat,Outwear,1282,Coimbatore,XL,Black,Summer,3.4,Yes,Store Pickup,No,Yes,22,UPI,Annually
1188,31,Male,Watch,Accessories,1404,Hyderabad,XL,White,Winter,4.6,Yes,Standard,No,No,30,UPI,Annually
1189,30,Female,Formal Shoes,Footwear,3516,Bangalore,XXL,Yellow,Summer,2.9,Yes,Standard,No,Yes,32,UPI,Quarterly
1190,23,Male,Puffer Jacket,Outwear,1657,Indore,S,Blue,Summer,3,Yes,Next Day,Yes,No,41,UPI,Monthly
1191,70,Female,Sandals,Footwear,3581,Jaipur,XXL,Green,Autumn,2.9,No,Next Day,No,Yes,9,UPI,Weekly
1192,26,Male,Formal Shoes,Footwear,889,Bhubaneswar,L,Green,Winter,2.4,Yes,Express,Yes,No,25,Cash,Quarterly
1193,29,Female,Loafers,Footwear,423,Indore,M,Beige,Autumn,4.5,Yes,Standard,Yes,Yes,17,Netbanking,Quarterly
1194,68,Male,Wallet,Accessories,71,Kochi,L,White,Spring,4.1,No,Express,Yes,Yes,14,Netbanking,Weekly
1195,19,Female,Sweater,Outwear,3291,Ahmedabad,XXL,Maroon,Autumn,3.6,No,Standard,No,No,50,Netbanking,Fortnightly
1196,32,Male,Jewelry Set,Accessories,1447,Bangalore,L,Blue,Autumn,4.9,No,Standard,Yes,No,21,Netbanking,Annually
1197,58,Male,Ethnic Wear,Clothing,4740,Indore,XXL,White,Spring,2.8,No,Free Shipping,Yes,Yes,30,Cash,Weekly
1198,26,Female,Shirt,Clothing,1316,Mumbai,S,Navy,Autumn,1.4,Yes,Express,No,Yes,12,UPI,Quarterly
1199,50,Female,Windcheater,Outwear,3345,Delhi,XXL,Brown,Autumn,1.9,Yes,Next Day,No,No,14,Cash,Monthly
1200,44,Female,Formal Shoes,Footwear,251,Chandigarh,L,Maroon,Autumn,3.6,No,Free Shipping,Yes,Yes,40,Credit Card,Weekly
1201,21,Female,Ethnic Wear,Clothing,2713,Lucknow,M,Red,Spring,1.7,Yes,Express,Yes,Yes,7,Cash,Annually
1202,47,Female,Dress,Clothing,2250,Lucknow,XXL,Beige,Autumn,4.2,No,Next Day,Yes,Yes,0,UPI,Quarterly
1203,35,Female,Windcheater,Outwear,4482,Bhopal,XL,Grey,Spring,3.3,No,Free Shipping,Yes,No,12,Netbanking,Annually
1204,18,Female,Sweater,Outwear,2728,Delhi,S,Grey,Winter,2.4,Yes,Next Day,Yes,Yes,37,Netbanking,Annually
1205,27,Female,Trench Coat,Outwear,3635,Bangalore,S,Beige,Spring,1.5,No,Express,No,Yes,3,Credit Card,Monthly
1206,16,Male,Sweater,Outwear,3034,Nagpur,S,Black,Winter,2.9,Yes,Next Day,No,Yes,5,Credit Card,Monthly
1207,55,Female,Jewelry Set,Accessories,2876,Lucknow,XL,Beige,Autumn,2,No,Free Shipping,No,Yes,19,Credit Card,Fortnightly
1208,41,Male,Wallet,Accessories,4996,Ahmedabad,L,Green,Autumn,2.1,No,Next Day,No,Yes,33,UPI,Weekly
1209,53,Female,Sneakers,Footwear,4120,Bhopal,M,Navy,Autumn,3.9,Yes,Store Pickup,No,Yes,15,UPI,Fortnightly
1210,44,Male,Ethnic Wear,Clothing,521,Chennai,S,Pink,Summer,2.9,No,Store Pickup,No,Yes,18,Netbanking,Annually
1211,67,Male,Scarf,Accessories,1049,Delhi,M,Red,Summer,2.2,No,Free Shipping,No,Yes,9,UPI,Monthly
1212,25,Female,T-Shirt,Clothing,893,Hyderabad,S,White,Autumn,2.3,No,Free Shipping,No,Yes,21,Credit Card,Quarterly
1213,43,Male,Skirt,Clothing,4719,Bhubaneswar,M,Blue,Spring,3.8,No,Express,No,No,25,Netbanking,Weekly
1214,30,Female,Jeans,Clothing,413,Kolkata,L,Black,Winter,4.3,Yes,Express,Yes,Yes,12,Credit Card,Quarterly
1215,32,Female,Sunglasses,Accessories,1723,Pune,S,Green,Winter,3.7,No,Store Pickup,No,Yes,2,Credit Card,Weekly
1216,64,Male,Cap,Accessories,1273,Bangalore,XL,Pink,Spring,1.3,No,Express,Yes,No,13,Credit Card,Fortnightly
1217,50,Female,Flip Flops,Footwear,404,Chennai,M,Brown,Spring,2.7,No,Express,No,No,46,UPI,Weekly
1218,49,Male,Formal Shoes,Footwear,1935,Mumbai,M,Red,Winter,2.3,Yes,Express,Yes,Yes,14,Cash,Weekly
1219,42,Female,Boots,Footwear,3632,Bangalore,S,Beige,Autumn,4.1,No,Standard,No,No,9,Netbanking,Monthly
1220,31,Male,Jewelry Set,Accessories,1441,Jaipur,L,White,Summer,1.3,Yes,Express,No,No,10,UPI,Fortnightly
1221,61,Male,Boots,Footwear,402,Hyderabad,XXL,Green,Autumn,1.3,Yes,Standard,No,Yes,10,UPI,Annually
